"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","docker-swarm-worker-3",,,,"User:","ubuntu"
"Cmdline:","dstat -N ens3 --output 2-cassandra-swarm-3-ContainerIPs_NET-ens3-docker-swarm-worker-3.csv --noheaders --noupdate 5",,,,"Date:","19 Sep 2017 10:59:57 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/ens3",,"paging",,"system",
41.439,27.372,20.611,1.091,0.0,9.487,288358.400,1649049.600,892759.600,1446469.0,0.0,0.0,9244.200,33071.800
40.412,23.402,27.086,0.0,0.0,9.101,285081.600,16384.0,949836.400,1378085.800,0.0,0.0,7792.400,29987.200
42.671,25.190,21.390,0.109,0.0,10.641,161382.400,648806.400,941638.600,1516971.400,0.0,0.0,7886.400,31684.0
15.046,5.527,76.970,0.0,0.0,2.456,65536.0,23756.800,156315.600,222281.600,0.0,0.0,2940.0,9195.600
23.393,13.383,57.956,0.211,0.0,5.058,157286.400,245760.0,468159.400,785990.0,0.0,0.0,5666.400,19087.400
39.913,22.668,27.766,0.0,0.0,9.653,253952.0,353894.400,837445.400,1395959.600,0.0,0.0,8249.0,30258.400
47.317,25.630,17.415,0.0,0.0,9.639,246579.200,262963.200,922394.600,1455755.400,0.0,0.0,7850.200,31308.0
50.866,24.784,15.043,0.0,0.0,9.307,467763.200,8192.0,848024.0,1335019.200,0.0,0.0,7316.200,28931.600
11.226,6.900,79.918,0.206,0.0,1.751,93388.800,516096.0,230875.800,419750.0,0.0,0.0,2902.0,9529.800
21.288,13.084,60.125,0.104,0.0,5.400,183500.800,8192.0,465581.200,775246.400,0.0,0.0,4496.0,16390.200
41.694,22.476,26.276,0.543,0.0,9.012,95027.200,1753088.0,929918.800,1300764.600,0.0,0.0,8013.200,29059.600
41.009,23.355,25.548,0.0,0.0,10.088,327680.0,387481.600,839364.600,1365427.800,0.0,0.0,7358.200,28715.600
44.662,25.381,19.826,0.0,0.0,10.131,278528.0,266240.0,917355.400,1483708.800,0.0,0.0,7248.0,29363.400
10.285,3.157,85.336,0.102,0.0,1.120,47513.600,6553.600,97879.800,136965.600,0.0,0.0,1488.800,4979.200
0.804,0.402,98.593,0.201,0.0,0.0,0.0,176128.0,1708.0,1378.600,0.0,0.0,428.200,844.200
0.906,0.705,98.288,0.0,0.0,0.101,0.0,0.0,1448.0,1514.800,0.0,0.0,598.400,1181.400
0.404,0.404,98.991,0.101,0.0,0.101,0.0,12288.0,1610.400,2425.400,0.0,0.0,400.600,790.600
1.411,0.504,97.883,0.202,0.0,0.0,0.0,36864.0,1683.600,1549.200,0.0,0.0,608.0,1200.200
0.806,0.302,98.892,0.0,0.0,0.0,0.0,9830.400,1333.400,1349.600,0.0,0.0,387.400,752.600
0.808,0.909,98.081,0.101,0.0,0.101,0.0,5734.400,2535.0,2507.400,0.0,0.0,697.600,1341.800
0.605,0.302,98.992,0.101,0.0,0.0,0.0,4915.200,1395.0,1251.400,0.0,0.0,417.400,829.400
0.505,0.605,98.890,0.0,0.0,0.0,0.0,20480.0,1516.800,1533.800,0.0,0.0,548.800,1107.0
0.604,0.504,98.792,0.101,0.0,0.0,0.0,9011.200,1810.200,2454.200,0.0,0.0,410.600,810.600
0.705,0.906,98.288,0.101,0.0,0.0,0.0,18022.400,1709.800,1764.800,0.0,0.0,620.600,1228.0
0.907,0.403,98.589,0.0,0.0,0.101,0.0,0.0,1682.0,1739.400,0.0,0.0,401.200,791.800
0.906,0.705,98.389,0.0,0.0,0.0,0.0,8192.0,2195.400,2168.0,0.0,0.0,614.600,1187.400
0.604,0.402,98.793,0.201,0.0,0.0,0.0,5734.400,1891.400,1528.400,0.0,0.0,394.200,788.0
0.806,0.906,98.288,0.0,0.0,0.0,0.0,4915.200,1205.400,1267.800,0.0,0.0,602.0,1212.0
0.704,0.402,98.692,0.201,0.0,0.0,0.0,6553.600,1666.800,2274.800,0.0,0.0,417.400,819.800
0.607,0.404,98.888,0.0,0.0,0.101,0.0,8192.0,2256.200,2271.200,0.0,0.0,594.400,1183.400
1.309,0.302,98.288,0.101,0.0,0.0,0.0,7372.800,2070.800,2093.600,0.0,0.0,449.0,877.400
0.809,0.506,98.584,0.101,0.0,0.0,0.0,6553.600,2480.200,2416.400,0.0,0.0,661.800,1320.600
0.703,0.602,98.594,0.100,0.0,0.0,0.0,8192.0,1888.800,1517.200,0.0,0.0,407.800,805.600
0.507,0.405,99.088,0.0,0.0,0.0,0.0,4915.200,1609.600,1594.200,0.0,0.0,586.800,1179.800
0.202,0.504,99.093,0.101,0.0,0.101,0.0,4915.200,2253.400,2857.400,0.0,0.0,389.400,750.400
0.807,0.605,98.486,0.101,0.0,0.0,0.0,7372.800,1408.0,1286.800,0.0,0.0,624.600,1239.0
1.408,0.302,98.089,0.101,0.0,0.101,0.0,5734.400,1456.800,1479.600,0.0,0.0,419.800,811.400
0.811,0.507,98.683,0.0,0.0,0.0,0.0,8192.0,2182.400,2135.200,0.0,0.0,581.400,1169.400
0.504,0.302,98.992,0.202,0.0,0.0,0.0,13107.200,1735.0,1526.600,0.0,0.0,423.400,839.600
0.606,0.808,98.586,0.0,0.0,0.0,0.0,0.0,1821.800,1616.800,0.0,0.0,635.0,1283.400
0.505,0.404,98.991,0.0,0.0,0.101,0.0,4915.200,2093.600,2948.200,0.0,0.0,421.200,820.600
0.605,0.404,98.789,0.101,0.0,0.101,0.0,6553.600,2128.400,2188.800,0.0,0.0,562.600,1130.800
0.503,0.503,98.793,0.101,0.0,0.101,0.0,6553.600,1785.0,1758.800,0.0,0.0,415.0,807.800
1.509,0.604,97.787,0.0,0.0,0.101,14745.600,4915.200,2428.200,2320.600,0.0,0.0,659.600,1314.600
0.603,0.503,98.794,0.101,0.0,0.0,0.0,13107.200,1731.0,1545.400,0.0,0.0,407.0,797.400
0.705,0.604,98.489,0.101,0.0,0.101,0.0,11468.800,1603.400,1627.800,0.0,0.0,555.200,1118.600
0.904,0.502,98.494,0.0,0.0,0.100,0.0,0.0,51259.600,50829.800,0.0,0.0,474.200,937.200
0.505,0.909,98.586,0.0,0.0,0.0,0.0,10649.600,2508.600,2298.0,0.0,0.0,617.400,1226.200
0.403,0.504,98.992,0.101,0.0,0.0,0.0,5734.400,1887.400,1826.600,0.0,0.0,445.600,877.400
1.308,0.503,97.887,0.101,0.0,0.201,0.0,4915.200,3036.600,2995.0,0.0,0.0,598.0,1194.0
0.604,0.503,98.893,0.0,0.0,0.0,0.0,0.0,1832.800,1453.400,0.0,0.0,422.800,840.200
0.906,0.806,98.187,0.101,0.0,0.0,0.0,11468.800,1910.200,1921.800,0.0,0.0,639.200,1295.0
0.404,0.505,98.991,0.101,0.0,0.0,0.0,9830.400,1569.800,2437.400,0.0,0.0,426.400,834.0
0.905,0.804,98.191,0.0,0.0,0.101,0.0,19660.800,1786.400,1789.0,0.0,0.0,605.400,1217.0
0.605,0.403,98.891,0.101,0.0,0.0,0.0,7372.800,1901.400,1928.800,0.0,0.0,430.0,847.600
0.904,0.904,97.992,0.100,0.0,0.100,0.0,4915.200,2903.0,2855.400,0.0,0.0,642.200,1265.400
1.107,0.503,98.390,0.0,0.0,0.0,0.0,0.0,2181.600,2245.400,0.0,0.0,439.400,861.0
0.605,0.404,98.890,0.101,0.0,0.0,0.0,4915.200,1333.200,1365.0,0.0,0.0,555.800,1107.600
1.107,0.604,98.089,0.101,0.0,0.101,0.0,4915.200,2172.0,2844.600,0.0,0.0,531.0,1045.200
0.808,0.707,98.485,0.0,0.0,0.0,0.0,9011.200,1754.600,1732.800,0.0,0.0,669.600,1346.200
1.406,0.703,97.691,0.100,0.0,0.100,0.0,9011.200,1611.0,1657.600,0.0,0.0,422.600,824.600
0.605,0.505,98.688,0.101,0.0,0.101,0.0,10649.600,2497.400,2415.600,0.0,0.0,621.600,1239.400
0.503,0.603,98.894,0.0,0.0,0.0,0.0,0.0,1459.200,1477.0,0.0,0.0,414.200,816.800
1.211,0.706,97.881,0.101,0.0,0.101,0.0,4096.0,2043.200,1635.0,0.0,0.0,690.800,1393.200
0.602,0.602,98.695,0.100,0.0,0.0,0.0,5734.400,1311.0,2187.400,0.0,0.0,406.800,796.800
0.605,0.706,98.587,0.0,0.0,0.101,0.0,9011.200,1747.0,1686.0,0.0,0.0,624.600,1249.800
0.201,0.504,98.993,0.201,0.0,0.101,0.0,12288.0,1648.600,1665.600,0.0,0.0,411.200,809.800
0.808,0.808,98.384,0.0,0.0,0.0,0.0,7372.800,2501.600,2459.800,0.0,0.0,639.800,1266.0
0.403,0.705,98.792,0.101,0.0,0.0,0.0,7372.800,2110.200,1990.600,0.0,0.0,470.600,942.0
0.812,0.305,98.782,0.102,0.0,0.0,0.0,7372.800,2086.0,2088.200,0.0,0.0,606.800,1209.200
0.601,0.802,98.397,0.100,0.0,0.100,0.0,8192.0,1568.0,2398.800,0.0,0.0,444.0,867.600
0.506,0.810,98.583,0.101,0.0,0.0,0.0,7372.800,1654.800,1533.600,0.0,0.0,648.600,1301.0
0.704,0.503,98.793,0.0,0.0,0.0,0.0,5734.400,1602.200,1725.600,0.0,0.0,409.400,804.200
0.706,0.605,98.589,0.101,0.0,0.0,0.0,11468.800,2620.0,2579.600,0.0,0.0,573.800,1148.0
6.646,5.696,86.392,0.105,0.0,1.160,52428.800,20480.0,107585.800,152055.800,0.0,0.0,4520.400,9709.200
12.953,13.611,69.484,0.0,0.0,3.952,78643.200,133529.600,322226.800,531665.400,0.0,0.0,11067.0,24319.800
17.299,14.509,62.946,0.112,0.0,5.134,157286.400,104857.600,431429.400,733894.400,0.0,0.0,13734.0,30507.600
17.123,16.895,59.932,0.0,0.0,6.050,104857.600,5734.400,453365.200,877685.200,0.0,0.0,14855.600,32817.0
18.141,17.805,58.119,0.112,0.0,5.823,131072.0,256409.600,458629.200,870581.0,0.0,0.0,14415.200,31978.800
17.694,15.753,62.100,0.0,0.0,4.452,103219.200,4915.200,442561.800,810890.200,0.0,0.0,14014.600,30750.400
30.312,6.250,55.521,6.875,0.0,1.042,52428.800,9383936.0,112384.0,206999.600,0.0,0.0,3707.200,8527.200
5.765,6.709,85.849,0.0,0.0,1.677,26214.400,28672.0,130157.200,187823.800,0.0,0.0,4947.0,10898.400
19.780,18.681,55.824,0.0,0.0,5.714,157286.400,166297.600,466408.600,728273.200,0.0,0.0,12783.0,30429.200
23.469,20.068,49.887,0.0,0.0,6.576,178585.600,11468.800,518068.0,882440.800,0.0,0.0,13294.600,33427.800
25.984,23.172,42.182,0.112,0.0,8.549,183500.800,338329.600,585506.200,999712.0,0.0,0.0,14669.400,37356.800
21.619,19.734,52.772,0.111,0.0,5.765,162201.600,223641.600,468087.800,842225.400,0.0,0.0,12065.600,30576.200
0.504,0.403,98.891,0.101,0.0,0.101,0.0,26214.400,1982.200,1406.0,0.0,0.0,431.200,853.0
14.410,12.893,68.256,0.0,0.0,4.442,78643.200,12288.0,310092.600,480949.200,0.0,0.0,8373.200,20012.600
21.093,14.645,59.235,0.109,0.0,4.918,131072.0,178585.600,433917.200,707475.600,0.0,0.0,10209.200,25659.200
20.502,18.103,56.270,0.0,0.0,5.125,157286.400,10649.600,475097.200,823782.600,0.0,0.0,10447.200,27396.800
24.835,20.989,47.582,0.0,0.0,6.593,183500.800,326860.800,577153.800,1017073.400,0.0,0.0,11694.0,31394.600
14.935,12.121,68.723,0.0,0.0,4.221,104857.600,8192.0,345334.600,576042.0,0.0,0.0,7083.800,18768.800
3.575,3.575,91.726,0.204,0.0,0.919,26214.400,182681.600,71375.0,98367.800,0.0,0.0,2407.600,5381.0
18.954,16.231,59.913,0.109,0.0,4.793,131072.0,170393.600,460556.600,799928.800,0.0,0.0,10757.0,26906.600
21.940,20.066,51.819,0.110,0.0,6.064,204800.0,131072.0,576515.600,930851.200,0.0,0.0,10563.400,27992.800
26.164,20.177,47.339,0.0,0.0,6.319,183500.800,5734.400,604599.400,1073732.0,0.0,0.0,11727.400,31175.400
20.690,14.978,59.375,0.108,0.0,4.849,157286.400,388300.800,471992.600,880470.800,0.0,0.0,9709.400,25593.200
1.623,1.623,96.146,0.101,0.0,0.507,0.0,9830.400,24584.400,31555.200,0.0,0.0,1270.600,2735.200
18.872,15.401,60.954,0.0,0.0,4.772,157286.400,130252.800,443619.200,711177.200,0.0,0.0,9084.600,22996.800
25.714,18.352,48.352,0.110,0.0,7.473,183500.800,11468.800,628579.200,1093401.0,0.0,0.0,10709.800,29548.400
27.632,20.504,42.763,0.110,0.0,8.991,235929.600,407142.400,707527.800,1260367.0,0.0,0.0,11081.200,31590.400
11.392,9.283,75.527,0.105,0.0,3.692,104857.600,86835.200,325029.400,598347.400,0.0,0.0,5533.200,15383.600
6.191,4.617,87.723,0.105,0.0,1.364,26214.400,102400.0,110291.0,166171.800,0.0,0.0,2923.400,7032.200
19.892,16.108,57.297,0.0,0.0,6.703,183500.800,6553.600,529421.800,853464.600,0.0,0.0,8953.0,24239.400
27.753,19.493,45.374,0.0,0.0,7.379,235929.600,379289.600,686267.0,1220756.200,0.0,0.0,10336.400,29927.400
27.735,21.547,41.547,0.994,0.0,8.177,445644.800,62259.200,908095.400,1246359.0,0.0,0.0,10628.0,30628.600
1.829,1.321,96.545,0.203,0.0,0.102,26214.400,344064.0,80987.400,106748.200,0.0,0.0,1039.0,2431.800
15.648,12.433,67.738,0.0,0.0,4.180,131072.0,5734.400,383199.200,622804.0,0.0,0.0,6546.0,17777.600
28.097,20.133,43.805,0.111,0.0,7.854,262144.0,311296.0,776586.800,1430611.400,0.0,0.0,9764.200,29510.600
31.469,21.053,39.803,0.0,0.0,7.675,288358.400,5734.400,826542.200,1494847.400,0.0,0.0,10183.0,31069.400
0.404,0.404,98.890,0.202,0.0,0.101,0.0,398131.200,1730.400,1732.200,0.0,0.0,438.400,863.400
20.447,14.483,59.957,0.0,0.0,5.112,183500.800,1638.400,484795.600,805044.200,0.0,0.0,7947.400,21702.0
33.993,25.523,31.133,0.0,0.0,9.351,340787.200,416972.800,944359.200,1688428.200,0.0,0.0,11283.600,35212.400
18.452,13.680,62.036,0.0,0.0,5.832,172851.200,13926.400,521723.0,1029796.400,0.0,0.0,6347.600,19640.400
4.954,2.993,90.506,0.103,0.0,1.445,52428.800,299827.200,108943.400,170390.0,0.0,0.0,1706.400,4516.800
29.008,19.629,45.802,0.0,0.0,5.562,235929.600,4915.200,703968.600,1264032.200,0.0,0.0,9005.200,26885.600
36.784,25.110,29.956,0.110,0.0,8.040,367001.600,540672.0,982262.0,1793920.0,0.0,0.0,10124.200,33017.200
4.077,2.141,92.457,0.0,0.0,1.325,26214.400,19660.800,98507.600,180063.200,0.0,0.0,1682.600,4676.0
14.481,9.759,71.459,0.105,0.0,4.197,157286.400,222003.200,384699.200,657392.400,0.0,0.0,4859.200,14149.800
34.114,24.080,32.219,0.111,0.0,9.476,350617.600,5734.400,965827.800,1696406.200,0.0,0.0,10003.800,32745.200
19.874,11.251,64.143,0.210,0.0,4.522,183500.800,631603.200,532686.600,1015671.400,0.0,0.0,5103.0,16945.0
6.809,3.963,88.110,0.0,0.0,1.118,52428.800,5734.400,122753.0,200996.0,0.0,0.0,1918.600,5136.0
30.583,21.342,40.484,0.110,0.0,7.481,340787.200,273612.800,864162.400,1544153.400,0.0,0.0,8420.0,27818.600
27.723,18.262,46.755,0.0,0.0,7.261,52428.800,5734.400,854649.600,1621773.0,0.0,0.0,6699.800,23415.0
1.824,1.317,96.454,0.304,0.0,0.101,0.0,457113.600,20517.800,27855.600,0.0,0.0,733.600,1690.600
25.108,17.349,51.293,0.108,0.0,6.142,222822.400,10649.600,685110.0,1266245.0,0.0,0.0,7159.800,22558.600
36.755,26.711,26.490,0.0,0.0,10.044,118784.0,547225.600,1089343.400,2131996.600,0.0,0.0,8735.0,31718.800
2.340,1.424,95.727,0.102,0.0,0.407,0.0,5734.400,39805.200,70546.600,0.0,0.0,1134.400,2731.0
19.705,10.854,65.648,0.105,0.0,3.688,209715.200,235929.600,494625.600,845952.400,0.0,0.0,4652.800,15039.0
36.813,24.615,27.253,0.0,0.0,11.319,412057.600,5734.400,1090577.800,2127709.400,0.0,0.0,7979.200,30269.800
12.041,5.204,80.204,0.102,0.0,2.449,78643.200,568524.800,249321.600,458460.200,0.0,0.0,2151.400,7089.0
13.742,9.514,72.939,0.106,0.0,3.700,64716.800,19660.800,359556.400,650325.400,0.0,0.0,4058.600,12698.800
36.964,24.422,28.163,0.110,0.0,10.341,313753.600,389120.0,1077240.400,2048547.800,0.0,0.0,8662.800,31057.0
13.098,8.108,76.195,0.0,0.0,2.599,18841.600,5734.400,375533.600,688554.600,0.0,0.0,3303.200,11140.0
10.858,7.963,78.697,0.103,0.0,2.378,65536.0,317030.400,295760.400,515832.400,0.0,0.0,3286.400,9851.0
36.414,21.782,33.883,0.110,0.0,7.811,350617.600,11468.800,1012190.800,1972499.200,0.0,0.0,7849.800,27959.200
17.277,11.518,67.225,0.209,0.0,3.770,172851.200,648806.400,511499.0,979147.600,0.0,0.0,4095.0,13970.0
0.607,0.607,98.787,0.0,0.0,0.0,0.0,0.0,1498.600,1558.200,0.0,0.0,618.600,1239.0
0.604,0.604,98.691,0.0,0.0,0.101,0.0,15564.800,2213.400,2304.600,0.0,0.0,450.200,886.800
0.806,0.706,98.286,0.101,0.0,0.101,0.0,5734.400,2164.200,2204.600,0.0,0.0,581.400,1164.600
0.503,0.503,98.893,0.101,0.0,0.0,0.0,8192.0,1284.400,1150.200,0.0,0.0,395.0,774.0
1.212,0.303,98.384,0.101,0.0,0.0,0.0,4915.200,1247.800,1286.400,0.0,0.0,584.0,1164.200
0.605,0.907,98.286,0.101,0.0,0.101,0.0,10649.600,3147.400,3777.600,0.0,0.0,587.0,1099.800
0.708,0.708,98.584,0.0,0.0,0.0,0.0,8192.0,2095.400,1706.400,0.0,0.0,667.0,1356.200
0.802,0.502,98.596,0.100,0.0,0.0,0.0,4915.200,1674.0,1727.200,0.0,0.0,400.200,774.200
0.405,0.607,98.785,0.101,0.0,0.101,0.0,12288.0,2708.0,2738.800,0.0,0.0,634.800,1266.400
0.603,0.503,98.693,0.0,0.0,0.201,0.0,5734.400,2241.400,2115.0,0.0,0.0,417.200,825.600
1.210,0.806,97.883,0.101,0.0,0.0,0.0,4915.200,1302.600,1391.400,0.0,0.0,618.800,1212.200
0.505,0.505,98.789,0.101,0.0,0.101,0.0,9830.400,1750.800,2405.400,0.0,0.0,468.600,888.600
0.504,0.806,98.489,0.101,0.0,0.101,0.0,5734.400,1822.200,1635.400,0.0,0.0,619.600,1239.400
0.404,0.505,98.990,0.0,0.0,0.101,0.0,9830.400,2170.400,2176.0,0.0,0.0,423.200,836.200
0.706,0.605,98.488,0.101,0.0,0.101,0.0,4915.200,2005.0,1980.800,0.0,0.0,617.400,1241.400
0.905,0.402,98.593,0.101,0.0,0.0,0.0,12288.0,1915.400,1533.400,0.0,0.0,428.800,850.800
0.706,0.706,98.589,0.0,0.0,0.0,0.0,1638.400,1866.800,1827.400,0.0,0.0,624.200,1267.200
1.109,0.403,98.387,0.101,0.0,0.0,0.0,13107.200,1608.400,2518.400,0.0,0.0,465.600,915.600
0.606,0.707,98.586,0.0,0.0,0.101,0.0,17203.200,2338.0,2229.600,0.0,0.0,661.200,1319.600
0.704,0.302,98.793,0.101,0.0,0.101,0.0,5734.400,1556.800,1626.800,0.0,0.0,388.600,768.400
0.604,0.705,98.590,0.101,0.0,0.0,0.0,4915.200,2899.0,2899.800,0.0,0.0,592.800,1162.600
0.704,0.603,98.593,0.101,0.0,0.0,0.0,4096.0,1775.600,1627.400,0.0,0.0,461.200,919.600
0.807,0.605,98.486,0.0,0.0,0.101,0.0,819.200,1795.800,1598.200,0.0,0.0,651.200,1305.600
1.816,0.605,97.578,0.0,0.0,0.0,0.0,4915.200,2150.800,3024.0,0.0,0.0,452.200,874.800
0.606,0.404,98.889,0.101,0.0,0.0,0.0,13926.400,1874.200,1566.200,0.0,0.0,557.800,1123.800
0.503,0.603,98.693,0.101,0.0,0.101,0.0,12288.0,1876.600,1921.0,0.0,0.0,403.600,791.800
0.909,0.606,98.384,0.101,0.0,0.0,0.0,9830.400,2140.800,2102.600,0.0,0.0,669.600,1320.800
0.605,0.403,98.891,0.0,0.0,0.101,0.0,4915.200,2801.0,2381.600,0.0,0.0,457.200,907.200
0.504,0.605,98.690,0.101,0.0,0.101,0.0,4915.200,1629.200,1670.0,0.0,0.0,604.200,1212.400
0.910,0.607,98.382,0.101,0.0,0.0,0.0,4915.200,51230.600,50937.600,0.0,0.0,575.400,1144.200
0.708,0.708,98.483,0.101,0.0,0.0,0.0,7372.800,2618.800,2490.800,0.0,0.0,644.200,1281.0
0.602,0.502,98.596,0.100,0.0,0.201,0.0,13107.200,1546.400,1586.400,0.0,0.0,419.200,823.200
0.809,0.404,98.787,0.0,0.0,0.0,0.0,6553.600,3227.400,3095.200,0.0,0.0,608.0,1203.200
0.604,0.503,98.793,0.101,0.0,0.0,0.0,8192.0,2532.600,2239.0,0.0,0.0,418.400,833.600
0.807,0.706,98.285,0.101,0.0,0.101,0.0,8192.0,1902.400,1697.400,0.0,0.0,686.0,1373.0
0.605,0.404,98.991,0.0,0.0,0.0,0.0,4915.200,1569.0,2410.800,0.0,0.0,443.800,869.600
1.313,0.606,97.879,0.101,0.0,0.101,0.0,6553.600,2982.0,2950.600,0.0,0.0,647.800,1301.0
0.504,0.403,98.892,0.101,0.0,0.101,0.0,7372.800,1734.600,1762.0,0.0,0.0,431.600,858.200
0.806,0.806,98.286,0.0,0.0,0.101,0.0,11468.800,2172.400,2157.400,0.0,0.0,648.800,1283.800
0.504,0.604,98.691,0.101,0.0,0.101,0.0,9011.200,1860.600,1654.200,0.0,0.0,505.0,997.800
0.607,0.404,98.888,0.101,0.0,0.0,0.0,12288.0,1670.400,1468.0,0.0,0.0,620.800,1244.600
0.704,0.603,98.593,0.0,0.0,0.101,0.0,8192.0,2402.200,3276.0,0.0,0.0,483.200,953.600
0.913,0.609,98.479,0.0,0.0,0.0,0.0,7372.800,1516.0,1214.600,0.0,0.0,643.800,1275.400
1.310,0.706,97.883,0.101,0.0,0.0,0.0,5734.400,1986.0,1986.800,0.0,0.0,459.800,893.200
0.607,0.404,98.989,0.0,0.0,0.0,0.0,4915.200,2167.400,2117.400,0.0,0.0,556.800,1113.800
0.705,0.302,98.892,0.101,0.0,0.0,0.0,9830.400,1825.400,1802.600,0.0,0.0,439.600,873.200
0.607,0.607,98.684,0.0,0.0,0.101,0.0,7372.800,1359.800,1206.0,0.0,0.0,605.0,1211.400
1.408,0.604,97.887,0.101,0.0,0.0,0.0,9011.200,1786.800,2422.600,0.0,0.0,490.400,960.0
0.806,0.604,98.389,0.101,0.0,0.101,0.0,9011.200,1905.200,1680.400,0.0,0.0,637.800,1288.400
1.007,0.403,98.489,0.0,0.0,0.101,0.0,4096.0,1579.0,1593.0,0.0,0.0,426.200,843.0
0.806,0.706,98.488,0.0,0.0,0.0,0.0,819.200,2889.600,2915.600,0.0,0.0,632.0,1252.600
0.402,0.503,98.893,0.101,0.0,0.101,0.0,4915.200,1496.200,1509.0,0.0,0.0,424.200,835.600
0.605,0.706,98.690,0.0,0.0,0.0,0.0,9011.200,1505.800,1587.800,0.0,0.0,572.600,1146.800
0.505,0.404,98.991,0.101,0.0,0.0,0.0,9830.400,2609.600,3536.400,0.0,0.0,430.600,853.200
0.706,0.806,98.488,0.0,0.0,0.0,0.0,14745.600,1240.400,1333.400,0.0,0.0,630.800,1258.600
1.004,0.602,98.193,0.100,0.0,0.100,0.0,9011.200,1566.800,1719.600,0.0,0.0,418.800,826.600
1.008,0.403,98.488,0.0,0.0,0.101,0.0,4096.0,2507.0,2466.0,0.0,0.0,623.600,1253.400
0.403,0.504,98.993,0.101,0.0,0.0,0.0,4915.200,1678.0,1304.200,0.0,0.0,415.200,825.600
0.605,0.807,98.486,0.0,0.0,0.101,0.0,4915.200,1723.600,1478.800,0.0,0.0,640.400,1277.0
0.704,0.503,98.692,0.101,0.0,0.0,0.0,11468.800,1442.0,2331.200,0.0,0.0,427.800,836.0
0.605,0.706,98.587,0.101,0.0,0.0,0.0,11468.800,1739.600,1652.400,0.0,0.0,632.0,1271.400
0.504,0.504,98.892,0.0,0.0,0.101,0.0,15564.800,1777.0,1861.200,0.0,0.0,449.400,883.400
1.316,0.506,98.077,0.101,0.0,0.0,0.0,819.200,2323.0,2242.600,0.0,0.0,690.400,1366.400
0.704,0.503,98.693,0.101,0.0,0.0,0.0,5734.400,2142.600,1715.600,0.0,0.0,429.600,854.200
0.606,0.505,98.889,0.0,0.0,0.0,0.0,4915.200,1378.200,1456.0,0.0,0.0,549.800,1106.0
0.702,0.602,98.696,0.0,0.0,0.0,0.0,4915.200,1664.400,2472.200,0.0,0.0,435.0,859.400
0.707,0.606,98.586,0.101,0.0,0.0,0.0,5734.400,2129.400,1959.400,0.0,0.0,632.200,1247.400
1.207,0.704,97.887,0.101,0.0,0.101,0.0,9830.400,1989.0,1951.200,0.0,0.0,479.200,947.200
0.402,0.905,98.592,0.0,0.0,0.101,0.0,7372.800,2179.0,2165.600,0.0,0.0,571.800,1138.200
1.007,0.504,98.489,0.0,0.0,0.0,0.0,9830.400,1704.0,1469.0,0.0,0.0,444.400,878.400
1.007,0.806,98.187,0.0,0.0,0.0,0.0,4096.0,1803.0,1853.0,0.0,0.0,650.600,1317.600
1.608,0.402,97.688,0.101,0.0,0.201,0.0,6553.600,1699.800,2417.600,0.0,0.0,459.800,904.200
0.405,0.506,99.089,0.0,0.0,0.0,0.0,4915.200,2431.0,2377.400,0.0,0.0,585.400,1175.800
0.602,0.702,98.596,0.100,0.0,0.0,0.0,8192.0,1925.0,1991.0,0.0,0.0,433.0,851.200
1.008,0.706,98.085,0.0,0.0,0.202,0.0,4915.200,3061.800,3001.200,0.0,0.0,737.800,1456.800
1.007,0.403,98.590,0.0,0.0,0.0,0.0,13926.400,2278.400,2229.800,0.0,0.0,442.400,870.0
0.803,0.703,98.193,0.100,0.0,0.201,0.0,8192.0,2412.400,2507.0,0.0,0.0,647.600,1285.200
0.603,0.704,98.693,0.0,0.0,0.0,0.0,5734.400,2316.400,3050.200,0.0,0.0,442.800,869.400
0.608,0.608,98.683,0.101,0.0,0.0,0.0,4915.200,2476.200,2435.400,0.0,0.0,675.200,1347.200
0.503,0.402,99.095,0.0,0.0,0.0,0.0,8192.0,1260.400,1311.0,0.0,0.0,360.400,717.600
0.906,0.504,98.489,0.101,0.0,0.0,0.0,5734.400,2181.0,2161.200,0.0,0.0,594.400,1193.0
0.904,0.703,98.394,0.0,0.0,0.0,0.0,4915.200,1551.0,1387.200,0.0,0.0,422.400,829.400
0.606,0.808,98.384,0.101,0.0,0.101,0.0,18022.400,2328.800,2098.800,0.0,0.0,661.200,1323.0
1.104,0.402,98.494,0.0,0.0,0.0,0.0,0.0,1734.200,2544.0,0.0,0.0,445.800,880.200
0.707,0.505,98.687,0.101,0.0,0.0,0.0,5734.400,1725.800,1652.800,0.0,0.0,632.200,1281.200
0.602,0.602,98.594,0.100,0.0,0.100,0.0,9011.200,1910.400,1921.0,0.0,0.0,405.200,799.600
0.811,0.405,98.784,0.0,0.0,0.0,0.0,5734.400,2042.800,2101.400,0.0,0.0,667.0,1312.0
0.603,0.402,98.693,0.101,0.0,0.201,0.0,5734.400,2655.600,2193.200,0.0,0.0,441.400,873.0
0.806,0.706,98.286,0.101,0.0,0.101,0.0,5734.400,1942.200,1807.200,0.0,0.0,584.600,1184.200
0.607,0.404,98.888,0.0,0.0,0.101,0.0,14745.600,52204.200,51739.600,0.0,0.0,604.200,1201.0
