"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","docker-swarm-manager",,,,"User:","ubuntu"
"Cmdline:","dstat -N ens3 --output 2-cassandra-swarm-3-ContainerIPs_NET-ens3-docker-swarm-manager.csv --noheaders --noupdate 5",,,,"Date:","19 Sep 2017 10:59:32 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/ens3",,"paging",,"system",
0.798,0.399,98.704,0.100,0.0,0.0,0.0,4915.200,988.400,578.200,0.0,0.0,223.400,464.400
0.701,0.200,99.099,0.0,0.0,0.0,0.0,0.0,590.400,1383.600,0.0,0.0,252.200,515.200
1.102,0.301,98.597,0.0,0.0,0.0,0.0,4915.200,576.400,518.600,0.0,0.0,217.600,440.200
0.501,0.601,98.798,0.100,0.0,0.0,0.0,7372.800,769.0,708.200,0.0,0.0,323.600,674.800
0.400,0.400,99.199,0.0,0.0,0.0,0.0,11468.800,974.200,557.600,0.0,0.0,214.600,446.200
0.501,0.501,98.998,0.0,0.0,0.0,0.0,13107.200,1416.200,1151.200,0.0,0.0,305.600,615.800
0.699,0.400,98.801,0.100,0.0,0.0,0.0,4915.200,1405.400,585.800,0.0,0.0,252.600,517.800
0.601,0.601,98.697,0.100,0.0,0.0,0.0,4915.200,1143.0,1941.600,0.0,0.0,339.0,681.800
0.501,0.200,99.199,0.100,0.0,0.0,0.0,4915.200,545.0,483.800,0.0,0.0,199.200,407.400
0.602,0.401,98.997,0.0,0.0,0.0,0.0,4915.200,1066.200,982.0,0.0,0.0,305.0,624.400
0.599,0.400,98.901,0.100,0.0,0.0,0.0,7372.800,13238.0,12571.800,0.0,0.0,257.0,523.200
1.304,0.301,98.295,0.100,0.0,0.0,0.0,10649.600,1482.800,1170.800,0.0,0.0,346.600,696.800
0.502,0.201,99.297,0.0,0.0,0.0,0.0,9011.200,976.800,603.800,0.0,0.0,223.800,458.600
0.599,0.500,98.801,0.100,0.0,0.0,0.0,4915.200,578.600,1345.400,0.0,0.0,284.200,582.400
0.400,0.400,99.199,0.0,0.0,0.0,0.0,4915.200,515.800,497.0,0.0,0.0,200.200,412.800
1.700,1.0,97.200,0.0,0.0,0.100,0.0,4915.200,1641.200,1586.600,0.0,0.0,407.0,804.800
0.601,0.200,99.098,0.100,0.0,0.0,0.0,4915.200,1411.400,1089.200,0.0,0.0,209.600,423.600
0.701,0.200,99.099,0.0,0.0,0.0,0.0,7372.800,1083.200,1046.200,0.0,0.0,284.800,581.400
0.698,0.499,98.704,0.100,0.0,0.0,0.0,11468.800,1206.0,584.400,0.0,0.0,230.0,467.200
0.701,0.701,98.497,0.100,0.0,0.0,0.0,18022.400,625.200,1393.400,0.0,0.0,335.200,672.200
1.101,0.300,98.498,0.100,0.0,0.0,0.0,8192.0,730.0,736.400,0.0,0.0,227.400,455.200
0.501,0.501,98.899,0.100,0.0,0.0,0.0,4915.200,1013.0,947.400,0.0,0.0,283.400,582.400
0.701,0.300,98.999,0.0,0.0,0.0,0.0,4915.200,961.200,547.600,0.0,0.0,233.200,480.800
0.701,0.701,98.599,0.0,0.0,0.0,0.0,0.0,1214.200,1148.0,0.0,0.0,351.600,724.0
0.600,0.400,98.900,0.100,0.0,0.0,0.0,4915.200,14041.800,13171.400,0.0,0.0,269.600,549.0
0.703,0.100,99.096,0.100,0.0,0.0,0.0,5734.400,628.800,1427.400,0.0,0.0,272.200,565.200
0.600,0.300,99.100,0.0,0.0,0.0,0.0,10649.600,701.0,680.400,0.0,0.0,200.800,411.600
0.701,0.901,98.398,0.0,0.0,0.0,0.0,8192.0,844.800,774.0,0.0,0.0,369.400,732.200
0.599,0.300,99.001,0.100,0.0,0.0,0.0,4915.200,1099.400,1064.0,0.0,0.0,200.400,409.200
1.0,0.800,98.100,0.100,0.0,0.0,0.0,4915.200,1155.600,1123.800,0.0,0.0,312.0,628.0
0.700,0.400,98.900,0.0,0.0,0.0,0.0,4915.200,13303.0,12632.600,0.0,0.0,257.600,530.600
0.701,0.701,98.597,0.0,0.0,0.0,0.0,0.0,1143.600,1961.600,0.0,0.0,340.0,697.800
0.601,0.200,99.199,0.0,0.0,0.0,0.0,6553.600,777.800,731.200,0.0,0.0,209.600,426.600
0.798,0.699,98.403,0.100,0.0,0.0,0.0,13107.200,1418.400,1307.400,0.0,0.0,307.200,619.600
0.600,0.200,99.100,0.100,0.0,0.0,0.0,9830.400,1014.600,635.400,0.0,0.0,221.600,462.0
0.601,0.701,98.597,0.100,0.0,0.0,0.0,4915.200,13468.800,13181.800,0.0,0.0,377.0,752.800
0.601,0.200,99.099,0.100,0.0,0.0,0.0,4915.200,1836.800,1169.0,0.0,0.0,243.200,496.0
1.201,0.501,98.298,0.0,0.0,0.0,0.0,4915.200,1143.600,1936.200,0.0,0.0,323.400,654.200
0.600,0.300,99.100,0.0,0.0,0.0,0.0,4915.200,688.200,651.0,0.0,0.0,206.0,417.800
1.603,0.701,97.695,0.0,0.0,0.0,0.0,819.200,1104.0,989.200,0.0,0.0,374.200,752.200
0.699,0.300,98.901,0.100,0.0,0.0,0.0,11468.800,950.200,532.0,0.0,0.0,227.0,466.600
0.501,0.401,98.898,0.100,0.0,0.100,0.0,9011.200,1428.0,1154.600,0.0,0.0,289.200,592.800
0.700,0.300,99.0,0.0,0.0,0.0,0.0,4915.200,1408.800,582.200,0.0,0.0,258.600,528.800
0.703,0.402,98.896,0.0,0.0,0.0,0.0,4915.200,617.400,1408.800,0.0,0.0,350.200,710.800
0.500,0.400,99.001,0.100,0.0,0.0,0.0,4915.200,517.200,518.0,0.0,0.0,187.800,385.600
0.601,0.400,98.899,0.100,0.0,0.0,0.0,4915.200,799.200,732.0,0.0,0.0,290.800,597.0
1.103,0.401,98.495,0.0,0.0,0.0,0.0,6553.600,1555.600,1111.800,0.0,0.0,259.0,520.800
0.602,0.402,98.996,0.0,0.0,0.0,0.0,13926.400,1144.0,1149.200,0.0,0.0,350.800,703.600
0.701,0.200,98.998,0.100,0.0,0.0,0.0,4915.200,1774.600,1127.200,0.0,0.0,262.0,532.200
0.501,0.400,98.999,0.100,0.0,0.0,0.0,4915.200,1118.800,1927.400,0.0,0.0,279.0,576.400
0.501,0.301,99.198,0.0,0.0,0.0,0.0,4915.200,777.800,736.400,0.0,0.0,220.600,448.200
0.602,0.502,98.896,0.0,0.0,0.0,0.0,0.0,1069.0,1012.600,0.0,0.0,339.600,703.0
0.501,0.400,99.099,0.0,0.0,0.0,0.0,4915.200,903.800,511.0,0.0,0.0,223.0,459.400
0.698,0.598,98.604,0.100,0.0,0.0,0.0,9830.400,1159.200,1141.800,0.0,0.0,293.600,596.200
0.600,0.300,99.100,0.0,0.0,0.0,0.0,9011.200,797.400,537.600,0.0,0.0,202.200,418.400
1.497,0.798,97.705,0.0,0.0,0.0,0.0,8192.0,1208.600,1979.200,0.0,0.0,351.200,721.200
0.600,0.300,99.0,0.100,0.0,0.0,0.0,4915.200,518.400,484.800,0.0,0.0,180.200,374.800
0.401,0.501,99.098,0.0,0.0,0.0,0.0,4915.200,820.0,767.800,0.0,0.0,300.400,628.0
0.500,0.400,99.0,0.100,0.0,0.0,0.0,4915.200,948.800,529.0,0.0,0.0,218.600,451.600
0.599,0.799,98.402,0.100,0.0,0.100,0.0,4915.200,1193.800,1150.0,0.0,0.0,349.400,716.0
0.601,0.300,98.999,0.100,0.0,0.0,0.0,11468.800,1146.600,560.800,0.0,0.0,257.200,522.600
0.602,0.201,99.198,0.0,0.0,0.0,0.0,12288.0,605.0,1397.0,0.0,0.0,276.0,561.200
0.301,0.301,99.299,0.100,0.0,0.0,0.0,8192.0,518.800,490.600,0.0,0.0,200.0,412.400
1.503,0.701,97.595,0.100,0.0,0.100,0.0,4915.200,1278.800,1190.200,0.0,0.0,361.400,732.0
1.201,0.200,98.498,0.100,0.0,0.0,0.0,4915.200,1566.800,1122.200,0.0,0.0,240.200,481.200
0.600,0.500,98.900,0.0,0.0,0.0,0.0,0.0,1207.600,1156.800,0.0,0.0,290.600,586.800
0.601,0.300,99.099,0.0,0.0,0.0,0.0,4915.200,1016.800,540.600,0.0,0.0,200.400,416.800
0.800,0.600,98.500,0.100,0.0,0.0,0.0,9830.400,1191.800,1979.0,0.0,0.0,344.200,696.200
0.500,0.400,99.001,0.100,0.0,0.0,0.0,9011.200,543.600,510.200,0.0,0.0,206.800,423.600
0.502,0.301,99.197,0.0,0.0,0.0,0.0,8192.0,1014.800,947.600,0.0,0.0,304.200,617.200
0.601,0.200,99.098,0.100,0.0,0.0,0.0,4915.200,13706.400,13164.600,0.0,0.0,254.400,509.800
0.602,0.602,98.696,0.100,0.0,0.0,0.0,4915.200,1288.600,1051.400,0.0,0.0,355.0,727.400
0.798,0.399,98.704,0.100,0.0,0.0,0.0,4915.200,1186.0,632.200,0.0,0.0,258.400,530.600
1.204,0.401,98.395,0.0,0.0,0.0,0.0,4915.200,1181.0,1980.0,0.0,0.0,329.400,667.600
0.501,0.300,99.099,0.100,0.0,0.0,0.0,11468.800,493.400,466.200,0.0,0.0,190.400,399.800
0.702,0.602,98.696,0.0,0.0,0.0,0.0,4096.0,844.400,786.400,0.0,0.0,351.200,714.0
0.598,0.499,98.804,0.100,0.0,0.0,0.0,8192.0,842.600,571.600,0.0,0.0,195.200,394.200
0.599,0.798,98.503,0.100,0.0,0.0,0.0,4915.200,1120.0,1086.600,0.0,0.0,272.0,551.0
0.501,0.301,99.098,0.100,0.0,0.0,0.0,4915.200,2021.800,1187.0,0.0,0.0,257.0,526.800
0.601,0.701,98.699,0.0,0.0,0.0,0.0,4915.200,566.800,1365.200,0.0,0.0,320.400,645.800
0.599,0.300,99.001,0.100,0.0,0.0,0.0,4915.200,543.400,515.600,0.0,0.0,185.800,386.400
0.601,0.301,99.098,0.0,0.0,0.0,0.0,4096.0,1013.200,960.600,0.0,0.0,275.200,569.0
1.102,0.401,98.397,0.0,0.0,0.100,0.0,9830.400,1579.600,1130.600,0.0,0.0,256.0,509.0
0.501,0.701,98.697,0.100,0.0,0.0,0.0,9830.400,1118.0,1109.800,0.0,0.0,337.800,681.400
0.600,0.600,98.800,0.0,0.0,0.0,0.0,4915.200,14308.200,13217.600,0.0,0.0,296.0,604.400
0.601,0.300,98.999,0.100,0.0,0.0,0.0,4915.200,1128.400,1910.0,0.0,0.0,285.800,577.600
0.501,0.200,99.299,0.0,0.0,0.0,0.0,4915.200,704.600,686.800,0.0,0.0,185.200,385.200
0.603,0.402,98.894,0.101,0.0,0.0,0.0,4915.200,1086.0,979.600,0.0,0.0,332.600,681.0
1.503,0.200,98.196,0.100,0.0,0.0,0.0,14745.600,1030.400,653.800,0.0,0.0,234.600,469.0
0.502,0.301,98.997,0.100,0.0,0.100,0.0,13107.200,1560.400,1139.400,0.0,0.0,316.400,645.600
1.200,0.500,98.200,0.100,0.0,0.0,0.0,4915.200,14321.0,13228.400,0.0,0.0,309.600,618.600
0.799,0.699,98.501,0.0,0.0,0.0,0.0,0.0,638.200,1408.200,0.0,0.0,347.0,699.400
0.400,0.400,99.099,0.100,0.0,0.0,0.0,4915.200,567.400,513.0,0.0,0.0,196.200,401.800
0.500,0.500,98.900,0.100,0.0,0.0,0.0,4915.200,989.600,957.400,0.0,0.0,262.800,543.400
0.602,0.201,99.198,0.0,0.0,0.0,0.0,4915.200,1307.800,1077.600,0.0,0.0,227.0,467.200
0.601,0.801,98.498,0.100,0.0,0.0,0.0,9830.400,13435.800,13187.600,0.0,0.0,344.800,711.800
0.600,0.400,98.900,0.100,0.0,0.0,0.0,9830.400,1960.200,1120.400,0.0,0.0,281.200,558.200
0.600,0.500,98.900,0.0,0.0,0.0,0.0,8192.0,604.800,1386.800,0.0,0.0,292.800,589.200
0.302,0.302,99.397,0.0,0.0,0.0,0.0,4915.200,588.600,543.200,0.0,0.0,206.400,427.0
1.403,0.501,98.096,0.0,0.0,0.0,0.0,4915.200,1273.800,1172.200,0.0,0.0,346.800,694.400
0.501,0.200,99.199,0.100,0.0,0.0,0.0,4915.200,635.0,493.800,0.0,0.0,184.0,390.200
0.602,0.401,98.997,0.0,0.0,0.0,0.0,4915.200,1624.800,1158.0,0.0,0.0,331.600,675.800
0.699,0.499,98.703,0.100,0.0,0.0,0.0,13107.200,2008.600,1166.0,0.0,0.0,268.800,541.600
0.501,0.701,98.697,0.100,0.0,0.0,0.0,11468.800,590.600,1386.800,0.0,0.0,319.200,648.400
0.500,0.300,99.100,0.100,0.0,0.0,0.0,8192.0,543.600,515.600,0.0,0.0,187.400,386.600
0.601,0.501,98.799,0.100,0.0,0.0,0.0,4915.200,1579.400,1526.800,0.0,0.0,301.800,602.400
0.700,0.400,98.900,0.0,0.0,0.0,0.0,10649.600,781.400,532.200,0.0,0.0,213.400,430.0
0.701,0.601,98.599,0.0,0.0,0.100,0.0,0.0,1317.0,1123.200,0.0,0.0,358.400,724.600
1.201,0.400,98.298,0.100,0.0,0.0,0.0,4915.200,1198.800,578.200,0.0,0.0,279.800,564.800
0.700,0.400,98.900,0.0,0.0,0.0,0.0,15564.800,619.200,1384.400,0.0,0.0,272.600,558.400
0.699,0.200,99.001,0.100,0.0,0.0,0.0,9830.400,738.200,739.0,0.0,0.0,207.400,427.200
0.501,0.701,98.697,0.100,0.0,0.0,0.0,4915.200,799.800,712.200,0.0,0.0,329.600,690.600
1.698,0.300,98.002,0.0,0.0,0.0,0.0,5734.400,673.200,490.200,0.0,0.0,234.0,478.600
0.701,0.301,98.998,0.0,0.0,0.0,0.0,4915.200,1434.0,1180.0,0.0,0.0,277.600,567.600
0.400,0.500,99.0,0.100,0.0,0.0,0.0,4915.200,1443.400,644.400,0.0,0.0,236.800,488.200
0.800,0.700,98.500,0.0,0.0,0.0,0.0,4915.200,1145.800,1915.200,0.0,0.0,342.800,688.600
0.501,0.300,99.199,0.0,0.0,0.0,0.0,9830.400,545.0,536.800,0.0,0.0,188.200,387.800
1.100,0.600,98.200,0.100,0.0,0.0,0.0,9830.400,1572.0,1516.400,0.0,0.0,313.0,629.600
0.600,0.300,99.0,0.100,0.0,0.0,0.0,4915.200,952.400,526.800,0.0,0.0,218.600,446.800
0.602,0.502,98.896,0.0,0.0,0.0,0.0,4915.200,1135.400,1110.0,0.0,0.0,342.600,694.200
0.600,0.400,99.0,0.0,0.0,0.0,0.0,4915.200,1459.800,617.600,0.0,0.0,261.200,534.800
0.601,0.300,98.999,0.100,0.0,0.0,0.0,4915.200,556.0,1367.800,0.0,0.0,269.600,553.600
0.501,0.301,99.198,0.0,0.0,0.0,0.0,4915.200,766.0,737.200,0.0,0.0,220.600,454.200
0.899,0.599,98.402,0.100,0.0,0.0,0.0,12288.0,1067.800,978.200,0.0,0.0,327.200,660.0
0.401,0.301,99.298,0.0,0.0,0.0,0.0,9830.400,694.600,545.200,0.0,0.0,218.0,458.600
0.401,0.301,99.198,0.100,0.0,0.0,0.0,4915.200,1122.0,1069.800,0.0,0.0,281.200,577.600
1.201,0.400,98.398,0.0,0.0,0.0,0.0,4915.200,1198.0,606.800,0.0,0.0,265.800,535.400
0.701,0.601,98.697,0.0,0.0,0.0,0.0,4915.200,529.600,1400.800,0.0,0.0,328.200,673.800
0.500,0.300,99.101,0.100,0.0,0.0,0.0,4915.200,543.600,509.200,0.0,0.0,189.800,399.0
0.701,0.300,98.899,0.100,0.0,0.0,0.0,4915.200,846.400,766.800,0.0,0.0,290.0,593.800
0.501,0.400,99.099,0.0,0.0,0.0,0.0,10649.600,13403.0,13114.600,0.0,0.0,230.400,469.0
0.700,0.700,98.500,0.100,0.0,0.0,0.0,11468.800,1171.400,1150.200,0.0,0.0,325.400,668.800
0.799,0.300,98.801,0.100,0.0,0.0,0.0,8192.0,1089.0,610.200,0.0,0.0,227.800,468.800
0.700,0.300,98.900,0.100,0.0,0.0,0.0,4915.200,553.400,1353.200,0.0,0.0,268.400,554.800
0.500,0.500,98.901,0.100,0.0,0.0,0.0,4915.200,495.600,499.200,0.0,0.0,191.600,392.600
1.101,0.901,97.998,0.0,0.0,0.0,0.0,4915.200,874.200,764.200,0.0,0.0,359.0,716.600
1.401,0.300,98.198,0.100,0.0,0.0,0.0,4915.200,984.200,558.400,0.0,0.0,215.400,453.800
0.500,0.500,98.900,0.0,0.0,0.100,0.0,4915.200,1060.0,1088.800,0.0,0.0,299.0,603.200
0.400,0.501,98.999,0.100,0.0,0.0,0.0,9830.400,1422.400,599.200,0.0,0.0,241.800,494.0
0.602,0.602,98.796,0.0,0.0,0.0,0.0,4915.200,1169.0,1933.200,0.0,0.0,359.400,728.400
0.501,0.400,99.099,0.0,0.0,0.0,0.0,9830.400,770.400,737.200,0.0,0.0,199.400,410.0
0.401,0.301,99.097,0.100,0.0,0.100,0.0,7372.800,1077.600,1034.800,0.0,0.0,290.400,601.400
0.601,0.300,98.999,0.100,0.0,0.0,0.0,4915.200,1517.600,1070.400,0.0,0.0,236.0,477.800
0.602,0.803,98.494,0.0,0.0,0.100,0.0,4915.200,1342.200,1168.0,0.0,0.0,385.200,770.400
1.205,0.201,98.594,0.0,0.0,0.0,0.0,4915.200,13743.400,12610.800,0.0,0.0,299.600,606.0
0.601,0.200,99.098,0.100,0.0,0.0,0.0,4915.200,541.200,1397.200,0.0,0.0,287.200,580.200
0.599,0.300,99.001,0.100,0.0,0.0,0.0,4915.200,786.800,754.400,0.0,0.0,202.200,414.400
0.603,0.503,98.894,0.0,0.0,0.0,0.0,9011.200,822.800,704.600,0.0,0.0,374.400,743.0
0.699,0.300,98.901,0.100,0.0,0.0,0.0,12288.0,1541.200,1163.400,0.0,0.0,218.800,447.200
0.701,0.400,98.799,0.100,0.0,0.0,0.0,4915.200,1392.800,1136.400,0.0,0.0,294.600,608.400
0.501,0.501,98.999,0.0,0.0,0.0,0.0,4915.200,13304.600,12614.800,0.0,0.0,251.600,512.200
0.601,0.801,98.498,0.100,0.0,0.0,0.0,4915.200,591.200,1390.400,0.0,0.0,347.200,697.400
0.501,0.300,99.099,0.100,0.0,0.0,0.0,4915.200,728.800,692.400,0.0,0.0,202.400,415.600
1.304,0.201,98.495,0.0,0.0,0.0,0.0,4915.200,829.600,751.400,0.0,0.0,287.400,586.200
0.500,0.400,98.901,0.100,0.0,0.100,0.0,13107.200,778.400,537.800,0.0,0.0,200.0,410.600
0.601,0.901,98.398,0.100,0.0,0.0,0.0,11468.800,13652.600,13172.0,0.0,0.0,416.200,852.800
0.601,0.300,99.099,0.0,0.0,0.0,0.0,4915.200,963.600,579.400,0.0,0.0,235.0,481.200
0.699,0.500,98.801,0.0,0.0,0.0,0.0,0.0,1194.400,1985.800,0.0,0.0,269.200,548.800
0.400,0.400,99.099,0.100,0.0,0.0,0.0,4915.200,517.600,484.800,0.0,0.0,203.800,420.400
0.602,0.502,98.696,0.100,0.0,0.100,0.0,4915.200,1836.400,1712.400,0.0,0.0,359.200,719.400
1.303,0.301,98.397,0.0,0.0,0.0,0.0,4915.200,1269.800,1101.200,0.0,0.0,229.0,469.400
1.101,0.501,98.298,0.100,0.0,0.0,0.0,12288.0,1171.400,1136.200,0.0,0.0,293.400,598.0
0.502,0.301,99.198,0.0,0.0,0.0,0.0,9011.200,806.400,584.600,0.0,0.0,243.600,493.800
0.801,0.601,98.599,0.0,0.0,0.0,0.0,9830.400,530.200,1352.200,0.0,0.0,324.200,669.0
0.400,0.500,99.0,0.100,0.0,0.0,0.0,4915.200,1009.0,972.200,0.0,0.0,211.600,425.800
0.700,0.500,98.800,0.0,0.0,0.0,0.0,4915.200,1038.600,1002.200,0.0,0.0,295.0,586.400
0.701,0.300,98.899,0.100,0.0,0.0,0.0,4915.200,1528.400,1086.600,0.0,0.0,244.600,493.200
0.800,0.600,98.500,0.100,0.0,0.0,0.0,4915.200,1158.400,1135.200,0.0,0.0,343.600,691.800
0.502,0.301,99.198,0.0,0.0,0.0,0.0,12288.0,1304.800,623.0,0.0,0.0,230.600,473.200
0.501,0.300,99.099,0.100,0.0,0.0,0.0,8192.0,527.200,1305.400,0.0,0.0,273.0,570.0
1.003,0.301,98.696,0.0,0.0,0.0,0.0,8192.0,761.400,778.200,0.0,0.0,208.400,431.600
0.701,0.601,98.699,0.0,0.0,0.0,0.0,4915.200,820.600,755.400,0.0,0.0,325.600,666.200
0.401,0.301,99.198,0.100,0.0,0.0,0.0,4915.200,781.0,534.0,0.0,0.0,190.600,387.600
0.601,0.501,98.899,0.0,0.0,0.0,0.0,4915.200,1131.800,1100.0,0.0,0.0,276.0,566.800
0.500,0.500,98.901,0.100,0.0,0.0,0.0,4915.200,911.400,601.400,0.0,0.0,237.200,486.0
0.701,0.501,98.697,0.100,0.0,0.0,0.0,11468.800,1154.800,1960.400,0.0,0.0,332.800,682.400
0.400,0.500,99.100,0.0,0.0,0.0,0.0,9011.200,751.0,709.0,0.0,0.0,196.0,392.800
0.701,0.300,98.899,0.100,0.0,0.0,0.0,9830.400,1235.0,1130.600,0.0,0.0,294.600,593.600
0.401,0.201,99.298,0.100,0.0,0.0,0.0,4915.200,758.600,597.200,0.0,0.0,203.800,418.600
1.006,0.604,98.290,0.101,0.0,0.0,0.0,4915.200,1131.800,1120.800,0.0,0.0,387.800,787.600
0.501,0.501,98.899,0.100,0.0,0.0,0.0,4915.200,1405.0,604.400,0.0,0.0,252.600,510.800
0.600,0.400,99.0,0.0,0.0,0.0,0.0,4915.200,603.400,1380.400,0.0,0.0,275.0,556.400
0.401,0.201,99.298,0.100,0.0,0.0,0.0,11468.800,763.200,742.200,0.0,0.0,200.0,407.400
0.602,0.402,98.896,0.100,0.0,0.0,0.0,11468.800,1038.0,973.0,0.0,0.0,352.400,701.0
1.503,0.200,98.297,0.0,0.0,0.0,0.0,4915.200,817.600,556.0,0.0,0.0,209.0,419.0
0.601,0.501,98.799,0.100,0.0,0.0,0.0,4915.200,1561.600,1127.0,0.0,0.0,308.600,625.400
0.600,0.300,99.0,0.100,0.0,0.0,0.0,4915.200,979.400,553.0,0.0,0.0,240.400,485.800
0.601,0.701,98.699,0.0,0.0,0.0,0.0,0.0,616.800,1415.400,0.0,0.0,312.0,645.600
1.103,0.201,98.696,0.0,0.0,0.0,0.0,4915.200,776.400,733.0,0.0,0.0,206.400,419.800
0.502,0.201,99.197,0.100,0.0,0.0,0.0,12288.0,1014.0,958.200,0.0,0.0,286.800,584.400
0.601,0.200,99.099,0.100,0.0,0.0,0.0,9011.200,13250.0,12566.200,0.0,0.0,241.400,501.800
0.702,0.502,98.696,0.100,0.0,0.0,0.0,9830.400,1169.400,1142.200,0.0,0.0,345.600,690.200
0.500,0.500,98.900,0.100,0.0,0.0,0.0,4915.200,1750.0,1168.400,0.0,0.0,270.800,544.400
0.601,0.301,99.098,0.0,0.0,0.0,0.0,4915.200,591.800,1367.400,0.0,0.0,252.0,526.600
0.400,0.501,99.099,0.0,0.0,0.0,0.0,4915.200,468.400,479.800,0.0,0.0,204.400,419.600
0.502,0.702,98.696,0.100,0.0,0.0,0.0,4915.200,1126.200,1023.800,0.0,0.0,332.0,671.200
0.500,0.300,99.100,0.100,0.0,0.0,0.0,9830.400,717.600,481.800,0.0,0.0,189.800,385.400
1.697,0.499,97.804,0.0,0.0,0.0,0.0,10649.600,1337.800,1137.0,0.0,0.0,359.600,716.400
0.301,0.402,99.297,0.0,0.0,0.0,0.0,4915.200,1186.0,627.800,0.0,0.0,242.200,495.200
0.802,0.401,98.798,0.0,0.0,0.0,0.0,0.0,575.600,1393.0,0.0,0.0,337.600,678.400
0.600,0.300,99.0,0.100,0.0,0.0,0.0,4915.200,713.600,699.400,0.0,0.0,209.400,422.200
0.601,0.300,98.999,0.100,0.0,0.0,0.0,4915.200,820.400,699.200,0.0,0.0,259.800,543.0
0.401,0.401,99.198,0.0,0.0,0.0,0.0,4915.200,1346.400,1097.0,0.0,0.0,224.600,452.0
0.800,0.500,98.500,0.200,0.0,0.0,0.0,12288.0,1155.600,1141.800,0.0,0.0,330.200,675.800
0.801,0.200,98.999,0.0,0.0,0.0,0.0,9830.400,13705.600,12645.200,0.0,0.0,279.800,578.800
0.602,0.201,99.197,0.0,0.0,0.0,0.0,8192.0,604.800,1408.800,0.0,0.0,264.200,548.0
1.200,0.200,98.500,0.100,0.0,0.0,0.0,4915.200,449.600,475.200,0.0,0.0,221.400,450.600
0.502,0.602,98.795,0.100,0.0,0.0,0.0,4915.200,1028.800,946.200,0.0,0.0,342.800,685.800
0.700,0.200,99.100,0.0,0.0,0.0,0.0,4915.200,962.600,551.0,0.0,0.0,214.800,443.800
1.800,0.300,97.800,0.100,0.0,0.0,0.0,4915.200,1143.600,1081.800,0.0,0.0,299.200,610.200
0.402,0.302,99.296,0.0,0.0,0.0,0.0,12288.0,13559.600,12697.800,0.0,0.0,257.400,529.0
0.600,0.800,98.500,0.100,0.0,0.0,0.0,9830.400,566.800,1368.200,0.0,0.0,276.800,574.400
0.599,0.400,99.001,0.0,0.0,0.0,0.0,4915.200,542.0,515.200,0.0,0.0,198.400,416.0
0.401,0.401,99.198,0.0,0.0,0.0,0.0,4915.200,769.400,666.600,0.0,0.0,260.600,541.0
0.500,0.400,99.0,0.100,0.0,0.0,0.0,4915.200,942.400,563.0,0.0,0.0,219.400,455.400
1.205,0.502,98.193,0.100,0.0,0.0,0.0,4915.200,13651.200,13198.200,0.0,0.0,380.400,777.400
0.400,0.501,99.099,0.0,0.0,0.0,0.0,4915.200,1283.400,586.200,0.0,0.0,242.0,490.0
0.600,0.500,98.900,0.0,0.0,0.0,0.0,5734.400,558.800,1390.200,0.0,0.0,264.800,549.400
0.401,0.201,99.398,0.0,0.0,0.0,0.0,9830.400,593.400,512.0,0.0,0.0,197.0,405.800
0.700,0.700,98.400,0.100,0.0,0.100,0.0,8192.0,892.800,831.400,0.0,0.0,360.800,737.200
0.501,0.300,99.099,0.100,0.0,0.0,0.0,4915.200,858.600,484.800,0.0,0.0,223.400,461.600
0.401,0.502,99.097,0.0,0.0,0.0,0.0,4915.200,1508.0,1199.200,0.0,0.0,279.0,573.200
0.701,0.200,98.999,0.100,0.0,0.0,0.0,4915.200,1788.200,1151.0,0.0,0.0,236.600,485.200
0.601,0.601,98.699,0.100,0.0,0.0,0.0,4915.200,507.600,1371.800,0.0,0.0,323.800,657.800
0.600,0.200,99.0,0.100,0.0,0.100,0.0,12288.0,739.0,711.200,0.0,0.0,199.200,412.0
1.404,0.0,98.596,0.0,0.0,0.0,0.0,5734.400,821.200,754.200,0.0,0.0,273.0,559.400
0.601,0.300,98.999,0.100,0.0,0.0,0.0,4915.200,741.400,556.400,0.0,0.0,238.0,496.600
0.802,0.501,98.697,0.0,0.0,0.0,0.0,4915.200,1102.800,1109.800,0.0,0.0,324.600,655.600
0.499,0.599,98.802,0.100,0.0,0.0,0.0,4915.200,1407.200,548.200,0.0,0.0,255.800,525.800
0.601,0.300,99.099,0.0,0.0,0.0,0.0,0.0,592.600,1414.800,0.0,0.0,246.0,512.200
0.500,0.300,99.100,0.100,0.0,0.0,0.0,4915.200,544.400,491.200,0.0,0.0,198.600,414.200
0.401,0.902,98.697,0.0,0.0,0.0,0.0,13926.400,1374.0,1332.800,0.0,0.0,332.200,676.400
0.798,0.399,98.704,0.100,0.0,0.0,0.0,10649.600,1522.200,1090.800,0.0,0.0,213.0,439.400
1.809,0.402,97.789,0.0,0.0,0.0,0.0,4915.200,1231.800,1155.0,0.0,0.0,290.600,602.0
0.599,0.499,98.802,0.100,0.0,0.0,0.0,4915.200,1198.800,610.200,0.0,0.0,247.800,511.400
0.602,0.602,98.796,0.0,0.0,0.0,0.0,4915.200,1123.0,1971.0,0.0,0.0,332.0,681.0
0.501,0.301,99.198,0.0,0.0,0.0,0.0,4915.200,546.0,506.600,0.0,0.0,196.600,405.800
